FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2010,35.17,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2011,35.18,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2012,35.18,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2013,35.26,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2014,35.2,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2015,35.34,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.46,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.53,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.73,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.82,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.52,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2021,35.89,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2022,35.82,,
A,Annuale,ITD4,Friuli-Venezia Giulia,FAVACH,Età media dei padri alla nascita del figlio,2023,35.85,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,1999,34.71,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2000,34.82,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2001,35.03,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2002,34.75,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2003,35.09,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2004,35.13,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2005,35.07,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2006,35.07,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2007,35.07,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2008,35.18,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2009,35.14,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2010,35.3,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2011,35.39,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2012,35.14,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2013,35.37,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2014,35.28,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2015,35.39,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2016,35.54,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2017,35.54,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2018,35.91,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2019,35.86,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2020,35.57,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2021,35.96,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2022,36.07,,
A,Annuale,ITD42,Udine,FAVACH,Età media dei padri alla nascita del figlio,2023,35.84,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,1999,34.51,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2000,34.6,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2001,34.83,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2002,34.86,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2003,34.7,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2004,34.59,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2005,34.84,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2006,34.45,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2007,34.9,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2008,34.78,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2009,34.8,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2010,34.77,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2011,34.91,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2012,34.38,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2013,34.84,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2014,34.83,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2015,34.99,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2016,35.13,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2017,35.3,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2018,35.21,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2019,35.52,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2020,35.55,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2021,35.68,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2022,35.26,,
A,Annuale,ITD43,Gorizia,FAVACH,Età media dei padri alla nascita del figlio,2023,35.87,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,1999,34.37,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2000,35.07,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2001,35.01,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2002,35.08,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2003,34.92,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2004,35.08,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2005,35,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2006,35.1,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2007,34.98,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2008,34.97,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2009,35.2,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2010,34.92,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2011,35.01,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2012,35.25,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2013,35.13,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2014,35.32,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2015,35.31,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2016,35.43,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2017,35.74,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2018,35.93,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2019,36.11,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2020,35.5,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2021,36.26,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2022,36.12,,
A,Annuale,ITD44,Trieste,FAVACH,Età media dei padri alla nascita del figlio,2023,36.09,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,1999,34.86,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2000,34.79,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2001,34.87,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2002,34.79,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2003,34.96,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2004,35.2,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2005,35.06,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2006,35.04,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2007,35.27,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2008,34.98,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2009,35.27,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2010,35.28,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2011,35.09,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2012,35.5,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2013,35.36,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2014,35.17,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2015,35.42,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2016,35.49,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2017,35.45,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2018,35.53,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2019,35.66,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2020,35.45,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2021,35.61,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2022,35.53,,
A,Annuale,ITD41,Pordenone,FAVACH,Età media dei padri alla nascita del figlio,2023,35.68,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,1999,34.25,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2000,34.38,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2001,34.33,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2002,34.48,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2003,34.57,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2004,34.75,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2005,34.61,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2006,34.78,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2007,34.84,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2008,34.79,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2009,34.88,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2010,35,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2011,35.05,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2012,35.04,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2013,35.19,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2014,35.22,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2015,35.3,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2016,35.43,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2017,35.55,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2018,35.69,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2019,35.68,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2020,35.58,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2021,35.94,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2022,35.97,,
A,Annuale,ITD5,Emilia-Romagna,FAVACH,Età media dei padri alla nascita del figlio,2023,36.11,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,1999,34.66,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2000,34.41,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2001,34.62,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2002,34.68,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2003,34.81,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2004,34.61,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2005,34.32,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2006,34.86,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2007,34.51,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2008,34.74,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2009,34.5,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2010,34.97,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2011,34.72,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2012,34.91,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2013,34.87,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2014,35.36,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2015,35.22,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2016,35.27,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2017,35.35,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2018,35.44,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2019,35.3,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2020,35.29,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2021,35.6,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2022,35.9,,
A,Annuale,ITD51,Piacenza,FAVACH,Età media dei padri alla nascita del figlio,2023,36.04,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,1999,34.25,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2000,34.35,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2001,34.41,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2002,34.33,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2003,34.46,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2004,34.9,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2005,34.64,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2006,34.88,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2007,34.86,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2008,34.87,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2009,35.1,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2010,35.02,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2011,35.26,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2012,35.2,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2013,35.34,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2014,35.33,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2015,35.37,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2016,35.54,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2017,35.67,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2018,35.69,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2019,35.9,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2020,35.85,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2021,36.07,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2022,36.02,,
A,Annuale,ITD52,Parma,FAVACH,Età media dei padri alla nascita del figlio,2023,36.05,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,1999,33.79,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2000,33.92,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2001,33.93,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2002,34.19,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2003,34.16,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2004,34.48,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2005,34.28,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2006,34.14,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2007,34.43,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2008,34.36,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2009,34.42,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2010,34.61,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2011,34.6,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2012,34.54,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2013,35.02,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2014,34.92,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2015,35.13,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2016,35.27,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2017,35.24,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2018,35.35,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2019,35.4,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2020,35.28,,
A,Annuale,ITD53,'Reggio nell"'Emilia',FAVACH,Età media dei padri alla nascita del figlio,2021,35.5,,
